id	city	lng	lat
cnl00042444	Zehren	13.4017	51.2017
cnl00042448	Vilallonga de Ter	2.3164	42.3294
cnl00042450	Trebus	14.0431	52.4033
cnl00042454	Cavertitz-Lampertswalde	13.0642	51.3622
cnl00042455	Vejle	9.5356	55.7092
cnl00042458	Mittelstadt	9.2303	48.5628
cnl00042460	Grosshartmannsdorf	13.3331	50.7997
cnl00042461	Lehesten (Thür. Wald)	11.4519	50.4742
cnl00042465	Greenville, Del.	-75.5978	39.7789
cnl00042468	Hahnstätten	8.0667	50.2994
cnl00042469	Eggermühlen	7.8167	52.5667
cnl00042470	Isenbüttel	10.5831	52.4331
cnl00042471	Ellrich-Rothesütte	10.7228	51.6317
cnl00042474	Neschwitz	14.3289	51.2706
cnl00042475	Schildau	12.9297	51.4567
cnl00042478	Halle-Ammendorf	11.98	51.4289
cnl00042479	Zwota	12.4331	50.3831
cnl00042482	Klosterlechfeld	10.8331	48.1667
cnl00042483	Untermeitingen	10.8067	48.1606
cnl00042486	Obercunnersdorf	14.6719	51.0308
cnl00042487	Könnern	11.7706	51.6708
cnl00042492	Schauenstein	11.7417	50.2781
cnl00042493	Kutzenhausen	10.6994	48.3331
cnl00042496	Oldisleben	11.1667	51.2994
cnl00042497	Oberharz am Brocken- Benneckenstein (Harz)	10.7167	51.6681
cnl00042500	Teising	12.6108	48.2269
cnl00042504	Ketsch	8.5306	49.3678
cnl00042508	Schröck	8.83	50.7858
cnl00042509	Hagerstown, Md.	-77.7194	39.6417
cnl00042510	White Sulphur Springs, W Va.	-80.2972	37.7964
cnl00042514	Kemberg-Bergwitz	12.5892	51.7944
cnl00042519	Oberndorf	10.9747	50.8214
cnl00042520	Herentals	4.8319	51.1764
cnl00042521	Becheln	7.7178	50.2928
cnl00042525	Klipphausen-Scharfenberg	13.5181	51.1192
cnl00042528	Panitzsch	12.5331	51.3631
cnl00042529	Deißlingen	8.6069	48.1119
cnl00042530	Sersheim	9.0167	48.9667
cnl00042531	Weidenstetten	9.9956	48.5525
cnl00042534	Tussenhausen	10.5606	48.1017
cnl00042535	Lubniewice	15.25	52.5158
cnl00042538	Benningen, Unterallgäu	10.2167	47.9667
cnl00042539	Betzigau	10.3831	47.7331
cnl00042541	Ludza	27.7167	56.5494
cnl00042545	Rappelsdorf	10.7219	50.4964
cnl00042554	Querum	10.5622	52.2881
cnl00042558	Nowe Warpno	14.2892	53.7222
cnl00042561	Daugendorf	9.49	48.1822
cnl00042564	Fürsteneck	13.4667	48.7167
cnl00042568	Schloppe	16.1206	53.0881
cnl00042569	Potosi, Mo.	-90.7878	37.9364
cnl00042570	Toporec	20.4928	49.2639
cnl00042579	Nesterov	22.5714	54.6306
cnl00042592	Markgrafneusiedl	16.6331	48.2667
cnl00042593	Kleinich	7.1831	49.8994
cnl00042596	Oława	17.2925	50.9464
cnl00042609	Warmsen	8.8494	52.4567
cnl00042611	Ebingen-Lautlingen	8.9581	48.2144
cnl00042619	Möglingen	9.1267	48.8869
cnl00042620	Landesbergen	9.1331	52.5667
cnl00042621	Graffignano	12.2014	42.5722
cnl00042635	Młynary	19.7214	54.1867
cnl00042638	Marktoffingen	10.4831	48.9331
cnl00042640	Beni Suef	31.0978	29.0742
cnl00042645	Bockwa	12.4975	50.695
cnl00042649	Teglio	10.0644	46.1728
cnl00042650	London- Notting Hill	-0.2056	51.5114
cnl00042654	Falerone	13.4717	43.1067
cnl00042655	Salem-Mimmenhausen	9.2872	47.7625
cnl00042661	Groß-Enzersdorf-Probstdorf	16.6164	48.1706
cnl00042664	Abtsbessingen	10.7667	51.25
cnl00042665	Battle Creek, Mich.	-85.1792	42.3208
cnl00042668	Soresina	9.8567	45.2864
cnl00042671	Bieżuń	19.8894	52.9606
cnl00042675	Gerace	16.2206	38.2708
cnl00042678	Effringen	8.7133	48.6239
cnl00042682	Kötzschau	12.1306	51.3125
cnl00042683	Zaleshchiki	25.7378	48.6431
cnl00042686	Bullay	7.1331	50.0667
cnl00042693	Zaisenhausen	8.8128	49.1067
cnl00042696	Weißer Hirsch	13.8206	51.0628
cnl00042697	Sierenz	7.4542	47.6581
cnl00042700	Tovačov	17.2878	49.4306
cnl00042701	Leubnitz	12.0189	50.515
cnl00042708	Nusse	10.5831	53.6667
cnl00042714	Kleinzschocher	12.3317	51.3083
cnl00042718	Monte Porzio	13.0467	43.6908
cnl00042719	Niepars	12.9242	54.3142
cnl00042720	Schwanebeck	11.1239	51.9678
cnl00042721	Kals am Großglockner	12.65	47.0
cnl00042724	Carson City, Nev.	-119.7669	39.1633
cnl00042725	Kleinern	9.0617	51.1417
cnl00042728	Puerto Cabello	-68.0125	10.4731
cnl00042730	Bârlad	27.6667	46.2331
cnl00042734	Grancey-sur-Ource	4.5875	48.0075
cnl00042738	Temnitzquell-Netzeband	12.6339	52.9956
cnl00042739	Eschentzwiller	7.3978	47.7122
cnl00042740	Vogtsburg-Bischoffingen	7.6269	48.1042
cnl00042741	Feldkirchen an der Donau	14.0508	48.3447
cnl00042748	Bernsgrün	12.0431	50.5667
cnl00042749	Probstheida	12.4283	51.3058
cnl00042750	Dösen	12.4103	51.2853
cnl00042754	Knautkleeberg	12.3058	51.2806
cnl00042755	Großzschocher	12.3231	51.3014
cnl00042758	Eckartsau	16.7969	48.145
cnl00042759	Obereisesheim	9.1994	49.1956
cnl00042760	Homburg-Jägersburg	7.3233	49.3689
cnl00042764	Elmina	-1.3506	5.0842
cnl00042765	Burgstädt	12.8056	50.9131
cnl00042768	Krompachy	20.8747	48.9142
cnl00042770	Tuningen	8.5994	48.0331
cnl00042774	Michaelsbuch	12.8531	48.8042
cnl00042775	Mörnsheim	11.0075	48.8697
cnl00042778	Ehingen-Dächingen	9.6142	48.31
cnl00042779	Vinci	10.9219	43.7783
cnl00042783	Dünwald-Hüpstedt	10.4406	51.3256
cnl00042786	Mechterstädt	10.5239	50.9417
cnl00042787	Fleckenberg	8.2617	51.1339
cnl00042792	Detmold-Berlebeck	8.8742	51.8917
cnl00042797	Sachsenberg	8.7897	51.1253
cnl00042800	Rosegg	14.0331	46.5831
cnl00042805	Malchin-Remplin	12.6967	53.7533
cnl00042809	Affecking	11.8942	48.9042
cnl00042810	Birnfeld	10.4294	50.2006
cnl00042811	Pavullo nel Frignano	10.835	44.3314
cnl00042815	Caiazzo	14.3619	41.1783
cnl00042818	Yonkers, NY	-73.8983	40.9308
cnl00042819	Lahntal-Goßfelden	8.7414	50.8639
cnl00042820	Amstetten-Ulmerfeld	14.8183	48.0764
cnl00042821	Köndringen	7.8058	48.1392
cnl00042825	Krautheim-Neunstetten	9.6117	49.4125
cnl00042828	Frauenprießnitz	11.7331	51.0167
cnl00042830	Hutschdorf	11.4183	50.0431
cnl00042831	Welbhausen	10.2106	49.5258
cnl00042834	Thorey-sous-Charny	4.4469	47.3233
cnl00042835	Wallertheim	8.0514	49.8356
cnl00042838	Mehring	12.7831	48.1831
cnl00042839	Trennewurth	9.0331	54.0
cnl00042841	Motovun	13.8281	45.3367
cnl00042845	Elsnig	12.9281	51.6097
cnl00042848	Görisried	10.5	47.7
cnl00042850	Kleinhartmannsdorf	13.2564	50.8144
cnl00042851	Engelhartstetten-Schloßhof	16.9367	48.2142
cnl00042855	Lambrechten	13.5128	48.3175
cnl00042858	Palazzolo sull'Oglio	9.8967	45.6033
cnl00042859	Zeithain	13.3381	51.3333
cnl00042860	Liebschütz	11.6467	50.5714
cnl00042861	Tannroda	11.2464	50.8592
cnl00042864	Mönchweiler	8.4328	48.1
cnl00042865	Burkhardtsdorf	12.9167	50.7331
cnl00042868	Kleinwolmsdorf	13.9481	51.0956
cnl00042869	Arnsdorf-Wallroda	13.9567	51.1142
cnl00042871	Graßdorf	12.4853	51.3842
cnl00042874	Mercato San Severino	14.7567	40.7808
cnl00042875	Marsciano	12.3356	42.9056
cnl00042878	Montignoso	10.1722	44.0239
cnl00042879	Pennabilli	12.2656	43.8181
cnl00042886	Heidersbach	10.7331	50.6367
cnl00042893	Markt Allhau	16.0831	47.2831
cnl00042896	Karcha	13.335	51.1006
cnl00042897	Lalendorf-Mamerow	12.4333	53.7319
cnl00042900	Pregarten	14.5317	48.3544
cnl00042901	Wallingford	-1.1244	51.5994
cnl00042904	Blodelsheim	7.5367	47.8839
cnl00042905	Heimersdorf	7.2406	47.5717
cnl00042911	Velgast	12.8106	54.2717
cnl00042914	Ilmtal-Weinstraße-Mattstedt	11.5167	51.0494
cnl00042918	Satrup	9.5994	54.7
cnl00042921	Sierning	14.3092	48.0431
cnl00042924	Refrath	7.1131	50.9617
cnl00042928	Illzach	7.3464	47.7806
cnl00042929	Kollenbey	12.005	51.3942
cnl00042930	Wegfurt	10.0864	50.3953
cnl00042935	Luserna San Giovanni	7.2508	44.8153
cnl00042938	Unterstall	11.2117	48.7625
cnl00042939	Pozzuolo del Friuli	13.1956	45.9878
cnl00042949	Mühlau	12.7667	50.8994
cnl00042950	Lindenthal	12.3303	51.3933
cnl00042951	Boskowitz	16.6594	49.4872
cnl00042954	Weißdorf	11.8494	50.1831
cnl00042961	Orscha	30.4167	54.5081
cnl00042964	Stary Zamek	16.8097	50.9308
cnl00042968	Sobótka	16.7442	50.8994
cnl00042969	Hattingen-Niederwenigern	7.1389	51.4042
cnl00042970	Hattingen-Welper	7.2042	51.4097
cnl00042971	Neundorf bei Schleiz	11.7675	50.6008
cnl00042982	Biysk	85.2067	52.5364
cnl00042983	Hořejší Staré Město	15.8831	50.5878
cnl00042986	Rittmitz	13.1106	51.1806
cnl00042987	Gurten	13.3442	48.2408
cnl00042992	Nowogród Bobrzański	15.2347	51.7981
cnl00042996	Polhov Gradec	14.3156	46.0667
cnl00043002	Intra	8.5706	45.9378
cnl00043006	Vysokoe	21.5853	54.7992
cnl00043007	Wernstein am Inn	13.4606	48.5078
cnl00043012	Kiel-Mettenhof	10.0631	54.3189
cnl00043016	Trechtingshausen	7.8494	50.0167
cnl00043017	Gündlingen	7.6392	48.0139
cnl00043023	Reiden	7.9708	47.2467
cnl00043026	Dresden-Altstadt	13.7331	51.0492
cnl00043033	Altenweddingen	11.5292	51.9989
cnl00043036	Minia	30.7503	28.1094
cnl00043037	Nordkirchen-Südkirchen	7.5467	51.7083
cnl00043046	Warder	10.3819	53.9753
cnl00043052	Kleinwaltersdorf	13.3006	50.9292
cnl00043057	Chmielnik	20.7517	50.6142
cnl00043062	Gardelegen-Berge	11.3692	52.5519
cnl00043066	Gallargues-le-Montueux	4.1667	43.7167
cnl00043072	Żyrardów	20.4456	52.0483
cnl00043073	Dassow	10.9753	53.9106
cnl00043076	Etschmiadsin	44.2942	40.1656
cnl00043077	Rödelmaier	10.2831	50.3167
cnl00043080	Linkenheim	8.41	49.1253
cnl00043081	Lutomiersk	19.2106	51.7533
cnl00043084	Westerau-Trenthorst	10.5319	53.7917
cnl00043085	Lázně Jeseník	17.1881	50.2414
cnl00043088	Pölling	11.4181	49.2928
cnl00043094	Cerveteri-Ceri	12.15	41.9831
cnl00043099	Marijampole	23.35	54.5667
cnl00043106	Schwarzenbach	16.3506	47.6353
cnl00043112	Drebkau-Greifenhain	14.1389	51.6467
cnl00043116	Turnow	14.3919	51.8728
cnl00043117	Rothensee	11.6603	52.1817
cnl00043123	Hammerfest	23.6817	70.6631
cnl00043126	Hakodate	140.7367	41.7756
cnl00043127	Engelhartstetten	16.8831	48.1667
cnl00043132	Müglitztal-Maxen	13.8014	50.9244
cnl00043133	Tauche-Lindenberg	14.1156	52.2006
cnl00043136	Schwarzach	9.7617	47.4489
cnl00043137	Heinfels	12.4494	46.75
cnl00043142	Steinefrenz	7.9331	50.4667
cnl00043143	Termoli	14.9892	41.9883
cnl00043146	Ranggen	11.1994	47.2667
cnl00043147	Warth-Kirchau	16.1	47.6494
cnl00043157	Lengmoos	11.4667	46.5331
cnl00043162	Ravelsbach	15.8494	48.5494
cnl00043163	Liebenzell-Monakam	8.75	48.7892
cnl00043167	Möckern-Loburg	12.0781	52.115
cnl00043172	Riede	8.9494	52.9667
cnl00043173	Struga	20.6778	41.1778
cnl00043176	Stattegg	15.4167	47.1331
cnl00043177	Thülen	8.6428	51.4167
cnl00043180	Filsum	7.6331	53.2331
cnl00043181	Neuwied-Altwied	7.4656	50.4828
cnl00043184	Badem	6.6167	50.0
cnl00043185	Großholbach	7.8831	50.45
cnl00043190	Dolní Kounice	16.4644	49.07
cnl00043194	Brauneberg	6.9831	49.9167
cnl00043195	Briedel	7.15	50.0167
cnl00043198	Kleinrückerswalde	13.0178	50.5681
cnl00041787	Nennhausen	12.5	52.6
cnl00041915	Lauda-Königshofen-Beckstein	9.7033	49.545
cnl00041941	Bansko	23.4881	41.8381
cnl00041965	Altenmellrich	8.2644	51.5331
cnl00042008	Třešt	15.4817	49.2906
cnl00042010	Neustrelitz-Alt-Strelitz	13.0953	53.3319
cnl00042034	Esher	-0.3656	51.3692
cnl00042079	Breitenwang	10.7331	47.4831
cnl00042182	Catterfeld-Altenbergen	10.6256	50.8372
cnl00042283	Ellenz-Poltersdorf	7.2331	50.1
cnl00042310	Gråsten	9.595	54.9192
cnl00042334	Aspang Markt	16.0831	47.5494
cnl00042360	Mühltal- Nieder Ramstadt	8.7006	49.8244
cnl00042409	Cämmerswalde	13.5006	50.7092
cnl00042411	Rauenzell	10.5464	49.2297
cnl00042634	Heiligenstedten	9.4742	53.9322
cnl00042658	Galatz	28.05	45.45
cnl00042660	Králíky	16.7603	50.0833
cnl00042709	Trebsen/Mulde	12.7544	51.2889
cnl00042711	Königshain	14.8667	51.1831
cnl00042735	Fraulautern	6.7719	49.3258
cnl00042782	Cerignola	15.9003	41.2639
cnl00042883	Sparneck	11.8431	50.1617
cnl00042934	Volkersdorf Kurort	13.7381	51.1481
cnl00042958	Essen-Rellinghausen	7.0392	51.4233
cnl00042960	Dauchingen	8.55	48.0894
cnl00042979	Baldingen	10.4742	48.8589
cnl00043053	Hamburg-Schiffbek	10.1167	53.5331
cnl00043098	Pokrent	11.1458	53.6489
cnl00043212	Wattenscheid-Günnigfeld	7.1444	51.4956
cnl00043216	Oschersleben-Neindorf	11.1906	52.0656
cnl00043223	Ralbitz	14.2478	51.3008
cnl00043233	Gleinstätten	15.3692	46.7531
cnl00043242	Warstein-Sichtigvor	8.2764	51.4842
cnl00043262	Rüsseina	13.2614	51.1097
cnl00043273	Rittershausen	8.2817	50.8464
cnl00043291	Siebeneichen	11.7681	49.4744
cnl00043294	Rogóźno-Zamek	18.9583	53.5214
cnl00043313	Velars-sur-Ouche	4.9056	47.3192
cnl00043316	Gingst	13.25	54.45
cnl00043317	Meinheim	10.8167	49.0331
cnl00043342	Callenberg	10.9208	50.2781
cnl00043343	Loosduinen	4.2342	52.0506
cnl00043381	Gosdorf	15.7925	46.7278
cnl00043395	Ottenau	8.3419	48.7933
cnl00043406	Sosa	12.6667	50.5
cnl00043417	Hohberg-Niederschopfheim	7.8964	48.4128
cnl00043432	Teistungen	10.2667	51.4667
cnl00043443	St. Veit in Defereggen	11.0667	47.3167
cnl00043446	Krakau-Zwierzyniec	22.975	50.6139
cnl00043456	Arbesbach	14.9494	48.4831
cnl00043467	Petworth	-0.61	50.9867
cnl00043472	Kösnitz	11.5967	51.0142
cnl00043489	Goldberg	12.0881	53.5883
cnl00043490	Bingen-Hornstein	9.2558	48.1122
cnl00043502	Lutzerath-Driesch	7.0206	50.1342
cnl00043507	Merxleben	10.6731	51.1244
cnl00043533	Karlino	15.8769	54.0347
cnl00043547	Zbiroh	13.7725	49.8597
cnl00043557	Nesse-Apfelstädt-Apfelstädt	10.8894	50.9014
cnl00043562	Katzelsdorf	16.2694	47.7806
cnl00043573	Stelzen	11.945	50.4867
cnl00043591	Pöggstall	15.1831	48.3167
cnl00043594	Zoutleeuw	5.1033	50.8331
cnl00043603	Dittenheim	10.7917	49.0553
cnl00043622	Halle-Seeben	11.9747	51.5306
cnl00043637	Waltenhausen	10.3642	48.1903
cnl00043663	Schnaitheim	10.1622	48.7064
cnl00043667	Virovitica	17.3839	45.8317
cnl00043681	Hartkirchen	14.0042	48.3631
cnl00043684	Willsbach	9.3558	49.1358
cnl00043695	Innervillgraten	12.3742	46.8117
cnl00043698	Leinefelde-Worbis-Beuren	10.2781	51.3781
cnl00043743	Niederröblingen (Helme)	11.3378	51.4256
cnl00043772	Eppendorf	9.9667	53.5831
cnl00043788	Coswig-Köselitz	12.4864	51.9567
cnl00043794	Hainfeld	15.7739	48.0339
cnl00043812	Tobelbad	15.3756	46.9456
cnl00043826	Grafenwörth-Feuersbrunn	15.7831	48.4331
cnl00043832	Maissau	15.8167	48.5667
cnl00043833	Niederneukirchen	14.3392	48.1606
cnl00043836	Düns	9.7167	47.2167
cnl00043837	St. Aegyd am Neuwalde	15.5692	47.8533
cnl00043853	Pettneu am Arlberg	10.3364	47.1456
cnl00043857	Duisdorf	7.0556	50.7133
cnl00043862	Mariapfarr	13.75	47.1494
cnl00043863	Lindenau	12.3208	51.3356
cnl00043866	Stuttgart-Hedelfingen	9.255	48.7581
cnl00043867	Hedelfingen	9.255	48.7581
cnl00043880	Ingeleben	10.8731	52.1064
cnl00043888	Großjena	11.7906	51.1883
cnl00043890	Prellenkirchen	16.9494	48.0667
cnl00043891	Kubschütz-Purschwitz	14.5256	51.2039
cnl00043895	Burkartshain	12.8033	51.3281
cnl00043899	Deiningen	10.5667	48.8667
cnl00043906	Dranske	13.2331	54.6331
cnl00043912	Spergau	12.0228	51.2931
cnl00043913	Wolfartsweier	8.4567	48.9764
cnl00043916	Piano di Sorrento	14.4156	40.6306
cnl00043932	Natick, Mass.	-71.3492	42.2831
cnl00043933	Sarteano	11.8669	42.9894
cnl00043937	Costigliole d'Asti	8.1806	44.7839
cnl00043946	Wernesgrün	12.4708	50.53
cnl00043947	Rothenkirchen	12.5031	50.5392
cnl00043952	Deutsch Evern	10.4331	53.2
cnl00043956	Vrbov	20.4253	49.0872
cnl00043973	Ars-sur-Moselle	6.0722	49.0781
cnl00043976	Markranstädt	12.22	51.3014
cnl00043981	Leersum	5.4278	52.0117
cnl00043988	Brücken-Hackpfüffel-Brücken (Helme)	11.1978	51.4433
cnl00043990	Dyjákovičky	16.0956	48.7819
cnl00043994	Oberwiera	12.5	50.8831
cnl00044001	Ober-Grafendorf	15.5453	48.1503
cnl00044004	Kolbnitz	13.3167	46.8667
cnl00044005	Belaja Zerkow	30.1117	49.8092
cnl00044009	Uebigau	13.2994	51.5939
cnl00044011	Pisa- Marina di Pisa	10.2667	43.6667
cnl00044015	Knau	11.7194	50.6503
cnl00044018	Heinrichsthal	9.3494	50.0667
cnl00044019	Unterschwaningen	10.6331	49.0831
cnl00044020	Abtswind	10.3731	49.77
cnl00044021	Kappeln	7.5667	49.6831
cnl00044025	Krölpa	11.5381	50.6769
cnl00044029	Hoghilag	24.6167	46.2331
cnl00044030	Canobbio	8.9656	46.0356
cnl00044031	Nemmersdorf	11.6856	49.9931
cnl00044034	Scheßlitz-Zeckendorf	11.0583	49.9594
cnl00044039	Porkhov	29.5558	57.765
cnl00044041	Plötzin	12.8292	52.3628
cnl00044044	Lütgendortmund	7.3478	51.4983
cnl00044045	Ebersbach-Musbach	9.5831	47.9667
cnl00044049	Bampton	-1.5453	51.7258
cnl00044050	Cesvaine	26.3167	56.9667
cnl00044051	Eyba	11.3356	50.6069
cnl00044055	Oberharz am Brocken- Tanne	10.7219	51.6981
cnl00044058	Burladingen-Salmendingen	9.1225	48.3578
cnl00044068	Kürnberg	12.0589	49.1531
cnl00044069	Hochaltingen	10.5017	48.9639
cnl00044070	Luzancy	3.1817	48.9719
cnl00044071	Wiernsheim	8.8494	48.8831
cnl00044078	Webau	12.0742	51.1742
cnl00044079	Aspach	10.5978	50.9531
cnl00044082	Groß Steinheim	8.9167	50.1
cnl00044086	Pysely	14.6767	49.8767
cnl00044087	Wilczȩta	19.8825	54.1683
cnl00044092	Tecklenburg-Leeden	7.8903	52.2156
cnl00044096	Speichersdorf-Wirbenz	11.835	49.8731
cnl00044097	Neunkirchen-Wiebelskirchen	7.1875	49.3706
cnl00044100	Gramastetten	14.1917	48.3803
cnl00044101	Bremm	7.1167	50.1
cnl00044105	Thumsenreuth	12.1067	49.8542
cnl00044108	Svaneke	15.1414	55.1356
cnl00044109	Landwehrhagen	9.5908	51.3517
cnl00044111	Buckau	11.6406	52.1067
cnl00044114	Wörth	7.7428	48.9392
cnl00044119	Gattnau	9.6097	47.6042
cnl00044124	Oberröblingen	11.3072	51.4367
cnl00044125	Kotzenbüll	8.9044	54.3331
cnl00044129	Bend, Or.	-121.3153	44.0581
cnl00044130	Nöthnitz	12.2856	51.1281
cnl00044131	Gumtow-Demerthin	12.2931	52.9742
cnl00044134	Gransee-Meseberg	13.1028	52.9714
cnl00044135	Prötzel	13.9878	52.6369
cnl00044148	Birdjand	59.2208	32.8658
cnl00044150	Olsberg-Assinghausen	8.5042	51.3064
cnl00044151	Forges-les-Eaux	1.5442	49.6139
cnl00044160	Montodine	9.7069	45.2847
cnl00044164	Großrückerswalde	13.1167	50.6331
cnl00044169	Prácheň	14.4967	50.7667
cnl00044171	Salzatal-Höhnstedt	11.7381	51.5022
cnl00044174	Fairford	-1.7808	51.7081
cnl00044178	Gleisenau	10.6731	49.9864
cnl00044179	Grabfeld-Queienfeld	10.4553	50.4503
cnl00044183	Vlachovo	20.4156	48.7725
cnl00044187	Obrzycko	16.5281	52.7031
cnl00044192	Nessetal-Westhausen	10.6831	51.0167
cnl00044201	Großdubrau-Klix	14.5256	51.2642
cnl00044204	Kirchahorn	11.4006	49.8342
cnl00044208	Leubnitz-Neuostra	13.7667	51.0167
cnl00044209	Drebkau	14.2231	51.6539
cnl00044211	Schönfeld-Weißig-Schönfeld	13.8953	51.0331
cnl00044214	Bingen-Büdesheim	6.5494	50.2167
cnl00044215	Loppenhausen	10.3958	48.1592
cnl00044218	Margraten	5.8206	50.8206
cnl00044224	Kemberg-Klitzschena	12.5739	51.8167
cnl00044225	Meinerdingen	9.6342	52.8608
cnl00044231	Eggelingen	7.8358	53.6056
cnl00044234	Gößnitz	12.4328	50.8889
cnl00044244	Marsberg-Beringhausen	8.7589	51.4092
cnl00044249	Jettenbach	7.5494	49.5331
cnl00044254	Petržalka	17.1283	48.1231
cnl00044255	Wattwiller	7.1778	47.8364
cnl00044259	Ochla	15.4708	51.8789
cnl00044260	Castel Goffredo	10.4753	45.2981
cnl00044264	Kolomna	38.7781	55.0792
cnl00044278	Wilsingen	9.3131	48.2781
cnl00044282	Hohne	7.8794	52.1694
cnl00044283	Leeste	8.8158	52.9872
cnl00044286	Recknitz	12.2981	53.8622
cnl00044293	Westhausen	10.6667	50.3167
cnl00044296	Strzelno	18.1719	52.6278
cnl00044300	Ludwigsburg-Neckarweihingen	9.2214	48.9128
cnl00044309	Porta Westfalica- Hausberge	8.9219	52.2356
cnl00044310	Voorschoten	4.4481	52.1269
cnl00044311	Karres	10.7831	47.2167
cnl00043852	Lavant	12.8381	46.7989
cnl00043873	Techentin	11.9878	53.5869
cnl00043903	Bretzfeld-Unterheimbach	9.4642	49.1392
cnl00043927	Hornhausen	11.1706	52.045
cnl00043966	Dresden-Friedrichstadt	13.7331	51.0494
cnl00043995	Liptingen	8.9092	47.9381
cnl00044014	Wermelskirchen-Dabringhausen	7.19	51.0903
cnl00044038	Desio	9.2042	45.6197
cnl00044040	Märkisch Luch- Barnewitz	12.6164	52.5647
cnl00044059	Mestlin	11.9269	53.5803
cnl00044061	Muffendorf	7.1589	50.6717
cnl00044064	Borgo San Dalmazzo	7.4856	44.3328
cnl00044115	Altfraunhofen	12.1667	48.45
cnl00044118	Genua-Voltri	8.7481	44.4294
cnl00044165	Zemianske Podhradie	17.8331	48.84
cnl00044186	Kutno	19.3639	52.2306
cnl00044221	Rudolstadt-Volkstedt	11.3206	50.7058
cnl00044287	Burguffeln	9.4317	51.4258
cnl00044292	Guarene	8.035	44.74
cnl00044315	Gasseldorf	11.1994	49.7981
cnl00044318	Unsleben	10.2667	50.3831
cnl00044320	Binsfeld	6.7167	49.9667
cnl00044329	Nowogrodziec	15.3981	51.1953
cnl00044341	Brechten	7.4669	51.5756
cnl00044349	Roskow	12.7331	52.4667
cnl00044350	Hausen-Erbshausen	10.0089	49.9114
cnl00044351	Sindringen	9.4783	49.2792
cnl00044354	Remse	12.5667	50.85
cnl00044355	Kuřívody	14.8042	50.5856
cnl00044358	Roitzsch	12.2631	51.575
cnl00044360	Lengau-Friedburg	13.25	48.0167
cnl00044365	Wotersen	10.6017	53.5417
cnl00044369	Liebenau	13.8542	50.7881
cnl00044370	Plessa	13.6167	51.4667
cnl00044371	Forth	11.2267	49.5925
cnl00044383	Rehborn	7.6831	49.7331
cnl00044396	Habsheim	7.4181	47.7306
cnl00044397	Epfig	7.4642	48.3592
cnl00044400	Kaltennordheim-Kaltenwestheim	10.1167	50.6
cnl00044401	Marisfeld	10.5667	50.5494
cnl00044404	Bad Königshofen- Merkershausen	10.4442	50.2864
cnl00044405	Oberweißenbrunn	9.9531	50.4067
cnl00044409	Karksi	25.5878	58.1167
cnl00044410	Hiiumaa	22.6331	58.8994
cnl00044414	Großdubrau-Quatitz	14.4483	51.2319
cnl00044419	Schwante	13.0881	52.7342
cnl00044424	Mauer	8.8003	49.3406
cnl00044425	Waltersweier	7.9167	48.4842
cnl00044428	Hartmannswiller	7.2153	47.8614
cnl00044429	Obertiefenbach	7.8894	50.2417
cnl00044431	Miłosław	17.4892	52.2031
cnl00044434	Kissenbrück	10.5894	52.1092
cnl00044438	Merken	6.4233	50.8456
cnl00044440	Gollmitz	13.7244	53.2958
cnl00044445	Sant'Angelo Lodigiano	9.4083	45.2381
cnl00044450	Noyelles-sur-Selle	3.3867	50.2853
cnl00044451	Assenowgrad	24.8667	42.0167
cnl00044459	Wabern-Uttershausen	9.3344	51.0819
cnl00044460	Ormesheim	7.1433	49.1958
cnl00044461	Bexhill	0.4706	50.85
cnl00044475	Haina	10.5417	50.4167
cnl00044478	Vysoké Mýto	16.1617	49.9531
cnl00044479	Sülzfeld	10.3667	50.5331
cnl00044482	Kaltennordheim-Oberkatz	10.2331	50.6
cnl00044492	Plattenburg-Plattenburg	12.0292	52.9592
cnl00044493	Uden	5.6192	51.6606
cnl00044497	Plattenburg-Kletzke	12.0553	52.9958
cnl00044504	Meschede-Grevenstein	8.1281	51.3014
cnl00044505	Oberehnheim	7.4806	48.4631
cnl00044509	Klipphausen	13.5331	51.0831
cnl00044511	Schottenstein	10.8956	50.1533
cnl00044514	Karlsbrunn	6.8081	49.1756
cnl00044515	Emtmannsberg	11.65	49.8994
cnl00044518	Burgtonna	10.7242	51.0656
cnl00044525	Švenčionys	26.1667	55.1497
cnl00044528	Duttweiler	8.2119	49.2992
cnl00044529	Oppenweiler-Reichenberg	9.4617	48.9928
cnl00044530	Castlebar	-9.3	53.85
cnl00044531	Ortenberg-Lißberg	9.0814	50.3733
cnl00044535	Sielnica	19.1117	48.6328
cnl00044538	Herzhorn	9.4831	53.7831
cnl00044539	Biederitz	11.7167	52.1497
cnl00044540	Thelkow	12.5594	54.0358
cnl00044541	Vilz	12.49	54.0231
cnl00044544	Langensteinach	10.1789	49.4964
cnl00044548	Belsenberg	9.6864	49.3042
cnl00044549	Obermässing	11.3092	49.1122
cnl00044550	Burglauer	10.1831	50.2667
cnl00044551	Altenberga	11.5331	50.8331
cnl00044554	Sankt Arnual	7.0128	49.2183
cnl00044555	Satow	11.9	53.9831
cnl00044559	Wolframshof	11.8869	49.8331
cnl00044561	Waibling	12.6272	48.7092
cnl00044564	Volmerswerth	6.7639	51.1867
cnl00044568	Schirgiswalde-Kirschau-Crostau	14.4494	51.0831
cnl00044570	Zipf	13.5	48.0331
cnl00044574	Lentersheim	10.5792	49.0794
